confirmed,id,date,name,severity,service,target,desc,status,hostnames,comments,owner,os,resolution,refs,easeofresolution,web_vulnerability,data,website,path,status_code,request,response,method,params,pname,query,cve,cvss2_vector_string,cvss2_base_score,cvss3_vector_string,cvss3_base_score,cvss4_vector_string,cvss4_base_score,cwe,policyviolations,external_id,impact_confidentiality,impact_integrity,impact_availability,impact_accountability,update_date,host_id,host_description,mac,host_owned,host_creator_id,host_date,host_update_date,service_id,service_name,service_description,service_owned,port,protocol,summary,version,service_status,service_creator_id,service_date,service_update_date,service_parent_id
False,24640,2025-05-28T15:13:07.790618+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,10.64.136.90,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,['hl-crm-my00016a.misaonline.local'],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id ad8c18e2-1dcd-49ed-bcc2-141ce2f03f45

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:07.790623+00:00,5042,,,False,1,2025-05-28 15:13:07.731941,2025-05-28 15:13:28.292052,6724,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:07.764586,2025-05-28 15:13:07.764591,5042
False,26915,2025-05-28T15:13:23.295783+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,172.16.194.192,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,['qts-my00012v.misaonline.local'],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id 0ebcf147-649f-4109-b836-0cb08e62041d

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:23.295788+00:00,5527,,,False,1,2025-05-28 15:13:23.229743,2025-05-28 15:13:30.683480,7248,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:23.268005,2025-05-28 15:13:23.268011,5527
False,25473,2025-05-28T15:13:13.405120+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,172.16.194.217,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,['mms-my00013v.misaonline.local'],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id 9a23654d-4ea3-4373-b825-365180ccecde

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:13.405125+00:00,5208,,,False,1,2025-05-28 15:13:13.346806,2025-05-28 15:13:29.504102,6916,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:13.378376,2025-05-28 15:13:13.378382,5208
False,24306,2025-05-28T15:13:05.275343+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,172.16.193.163,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,['crm-mnt-my1v.misaonline.local'],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id 8429c5ad-439b-4bf0-9c9f-3a890b74ce5f

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:05.275348+00:00,4973,,,False,1,2025-05-28 15:13:05.209369,2025-05-28 15:13:27.519372,6635,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:05.241673,2025-05-28 15:13:05.241679,4973
False,26072,2025-05-28T15:13:17.217461+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,10.64.136.167,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,[],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id 0cbcd358-9f5f-4be2-aeca-c782aa6efb90

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:17.217468+00:00,5330,,,False,1,2025-05-28 15:13:17.154476,2025-05-28 15:13:29.913553,7041,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:17.185435,2025-05-28 15:13:17.185442,5330
False,25022,2025-05-28T15:13:10.401317+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,172.16.194.57,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,['dvc-mg-a01-01.misaonline.local'],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id 38e92eec-9428-4032-9251-fe76ce5c55e2

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:10.401324+00:00,5115,,,False,1,2025-05-28 15:13:10.298981,2025-05-28 15:13:28.920059,6808,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:10.377934,2025-05-28 15:13:10.377940,5115
False,26177,2025-05-28T15:13:17.904389+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,10.64.192.12,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,['pv-mms-my00020b.misaonline.local'],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id ff4fcb80-8865-4515-8899-e78bc88bb0fa

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:17.904397+00:00,5351,,,False,1,2025-05-28 15:13:17.848627,2025-05-28 15:13:29.959562,7065,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:17.879781,2025-05-28 15:13:17.879787,5351
False,24697,2025-05-28T15:13:08.170657+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,10.64.136.166,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,['hl-inv-mg00021c.misaonline.local'],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id 7b5d353c-c1f3-43df-8883-26a3944bb00a

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:08.170662+00:00,5052,,,False,1,2025-05-28 15:13:08.106901,2025-05-28 15:13:28.401195,6734,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:08.139486,2025-05-28 15:13:08.139492,5052
False,26332,2025-05-28T15:13:19.108204+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,172.16.194.114,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,['pv-bdp-rd00001b.misaonline.local'],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id 7388a80a-f2aa-4808-9c99-25ff2e3fb6ff

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:19.108209+00:00,5391,,,False,1,2025-05-28 15:13:19.047787,2025-05-28 15:13:30.202383,7107,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:19.080189,2025-05-28 15:13:19.080194,5391
False,25600,2025-05-28T15:13:14.246004+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,10.64.192.121,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,['mms-my00056v.misaonline.local'],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id 9e053e28-0fb2-4b50-9a49-2efa95fa4327

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:14.246012+00:00,5235,,,False,1,2025-05-28 15:13:14.144675,2025-05-28 15:13:29.321554,6943,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:14.202520,2025-05-28 15:13:14.202526,5235
False,26859,2025-05-28T15:13:22.819278+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,172.16.194.41,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,['qts-db-03.misaonline.local'],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id 28c25d08-0c83-4c43-9e62-69affa5d2e0c

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:22.819285+00:00,5509,,,False,1,2025-05-28 15:13:22.758724,2025-05-28 15:13:30.627511,7230,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:22.792075,2025-05-28 15:13:22.792082,5509
False,25635,2025-05-28T15:13:14.462678+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,10.64.136.184,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,['crm-my00046v.misaonline.local'],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id 3ee40a66-6432-46ca-af4b-e74e07d2bdf6

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:14.462683+00:00,5242,,,False,1,2025-05-28 15:13:14.399919,2025-05-28 15:13:29.480428,6950,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:14.433175,2025-05-28 15:13:14.433185,5242
False,27020,2025-05-28T15:13:24.315668+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,172.16.194.45,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,[],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id ef27557f-e131-4bb1-b2a7-52527442692e

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:24.315674+00:00,5558,,,False,1,2025-05-28 15:13:24.261979,2025-05-28 15:13:30.792341,7283,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:24.289358,2025-05-28 15:13:24.289364,5558
False,25884,2025-05-28T15:13:16.050871+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,10.64.136.97,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,['pv-crm-my00018b.misaonline.local'],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id 4c90d9d5-74db-4b8f-9f82-36d1108fdf5e

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:16.050876+00:00,5292,,,False,1,2025-05-28 15:13:15.985365,2025-05-28 15:13:29.719674,7002,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:16.024001,2025-05-28 15:13:16.024008,5292
